"Type","ID","Name","Description","URL","Tags","Sponsors » Abbreviation","Year","Standard Status","Technical Committees","Keywords","Priority"
"Conference",15063,"2010 International Conference on Computer Science and Software Engineering (CSSE 2010)","The 3rd International Conference on Computer Science and Software Engineering (CSSE 2010) will be held on December 12~14, 2010 in Changsha, China. This conference will bring together the top researchers from Asian Pacific nations, North America, Europe and around the world to exchange their research results and address open issues in information security, multimedia and graphics technologies, computational intelligence, and software engineering..","http://www.srpublishing.org/csse2010Submission/website/csse2010/home.aspx",,"C, ",2010,,,,"Yes"
"Conference",15082,"2010 Asia-Pacific Symposium on Electromagnetic Compatibility (APEMC)","APEMC is the premier EMC coneferenec in Asia-Pacific Region founded in 2006 in Singapore, and has been held twice in 2006 and 2008.  The conference will present the latest development and research in the areas of  electromagnetic compatibility including IC and PCB EMC,Signal integrity, computational electromagnetics, nanotechnology, lightning, power system EMC, automotive EMC, RF technology and  microwave devices","http://www.apemc2010.org/",,"EMC, MTT, , ",2010,,,,"Yes"
"Conference",15114,"2010 4th International Conference on Bioinformatics and Biomedical Engineering (iCBBE)","Bioinformatics, Computational Biology, Biomedical Engineering","http://www.icbbe.org/2010",,", EMB, , , , ",2010,,,,"Yes"
"Conference",15189,"2010 IEEE 3rd International Nanoelectronics Conference (INEC)","To identify the paths between fundamental research and potential electronic, photonic, and biological applications","http://www.cityu.edu.hk/ieeeinec",,"ED, CityU, ",2010,,,,"Yes"
"Conference",15272,"2010 6th International Conference on Wireless Communications, Networking and Mobile Computing (WiCOM)","all areas related to wireless communications, network technologies,  and mobile computing systems","http://www.wicom-meeting.org/2010/",,", AP",2010,,,,"Yes"
"Conference",15335,"2010 18th Biennial University/ Government/Industry Micro/Nano Symposium (UGIM)","The UGIM focuses on the interaction of universities, government agencies, and industries in research at the micro and nano scale.  There is an emphasis on MEMS devices and semiconductor micro/nanoelectronics.",,,"ED, ",2010,,,,"Yes"
"Conference",15350,"2010 International Symposium on Industrial Embedded Systems (SIES)",,"http://sies2010.unitn.it",,"CEDA, , IE",2010,,,,"Yes"
"Conference",15351,"2010 IEEE Semiconductor Wafer Test Workshop (SWTW 2010)","The IEEE SW Test Workshop is the only workshop specializing in  semiconductor wafer level testing.  It has a comprehensive technical  program that is complemented by social activities which promote networking and sharing among the attendees. Booth displays at SWTW provide attendees with a one-stop opportunity to meet firsthand with all the key suppliers and learn about their new products and services.","http://www.swtest.org/index.html",,", CPMT",2010,,,,"Yes"
"Conference",15383,"2010 IEEE International Frequency Control Symposium (FCS)","The 64nd consecutive Frequency Control Symposium, one of the leading international technical conferences for research, development, and applications of frequency control. Topics include, Materials, Filters, Resonators, MEMS, Oscillators, Synthesizers, Noise, Timekeeping, Optical and Microwave Atomic Standards, Sensors and Transducers.",,,"UFFC, ",2010,,,,"Yes"
"Conference",15490,"2010 2nd International Conference on Metamaterials, Photonic Crystals and Plasmonics (META)","META 10 will cover the entire scope of complex electromagnetic materials, including metamaterials, photonic crystals and plasmonics. Special attention will be given to applications of these innovative materials in optical communication systems, antennas, high-speed circuits, optical sensing, nanoscale imaging, cloaking, biology and medicine,...","http://meta10.lgep.supelec.fr",,", , , URSI, EOS, AP, LGEP",2010,,,,"Yes"
"Conference",15530,"2010 7th International Conference on Optics-photonics Design & Fabrication (ODF)","ODF 10 is an international forum for the engineers and scientists in field of Optics-photonics Design and Fabrication to exchange their ideas and achievements for the future mutual progress.","http://www.odf.jp/",,", ICO, OSA, SPIE, EOS, LEO",2010,,,,"Yes"
"Conference",15540,"2010 XIX International Conference on Electrical Machines (ICEM)","The International Conference on Electrical Machines - ICEM is the major international conference devoted entirely to electrical machines. Started in London in 1974, ICEM is established as a regular biennial event.  More information on ICEM website: http://icem.metu.edu.tr","http://icem2010.ing.univaq.it",,", IE",2010,,,,"Yes"
"Conference",15568,"2010 5th International Symposium on Embedded Multicore Systems-on-Chip (MCSoC)","The International Symposium on Embedded Multicore Systems-on-chip aims at providing the world's premier forum of leading researchers in the single and multicore systems-on-chip software and hardware design areas for Academia and industries. Prospective authors are invited to submit paper of their works. Submission of a paper implies that at least one of the authors will have a full registration to the symposium upon acceptance of the paper.","http://www.u-aizu.ac.jp/%7Ebenab/conferences/mcsoc-10/",,", C",2010,,,,"Yes"
"Conference",15575,"2010 13th International Conference on Information Processing and Management of Uncertainty in Knowledge-Based Systems (IPMU)","The IPMU Conference is organized every two years with the focus of bringing together scientists working on methods for the management of uncertainty and aggregation of information in intelligent systems. This conference provides a medium for the exchange of ideas between theoreticians and practitioners in these and related areas.","http://www.ipmu2010.org",,"CIS, ",2010,,,,"Yes"
"Conference",15580,"2010 IEEE Applied Power Electronics Conference and Exposition - APEC 2010","APEC focuses on the practical and applied aspects of the power electronics business. The conference addresses issues of immediate and long-term importance to the practicing power electronics engineer.","http://www.apec-conf.org/",,"IA, , PEL",2010,,,,"Yes"
"Conference",15585,"2010 IEEE IAS Electrical Safety Workshop (ESW)","Changing the electrical safety culture with technical papers and tutorials with a product expo","http://ewh.ieee.org/cmte/ias-esw/",,", IA",2010,,,,"Yes"
"Conference",15605,"2010 Annual Reliability and Maintainability Symposium (RAMS)","Tutorials and original papers on reliability, maintainability, safety, risk management and logistics.","http://www.rams.org",,", , AIAA, SAE, IIE, , R, , , IEST",2010,,,,"Yes"
"Conference",15617,"2010 IEEE 18th International Conference on Program Comprehension (ICPC)","ICPC is the principal venue for works in   program comprehension as well as a leading venue for works in the areas  of software analysis, reverse engineering, software evolution, and  software visualization.","http://icpc2010.di.uminho.pt/",,", C",2010,,,,"Yes"
