"Type","ID","Name","Description","URL","Tags","Societies","Year","Standard Status","Technical Committees","Keywords"
"Conference",5076,"ESSDERC '96 - 1996 26th European Solid State Device Research Conference",,,,"Electron Devices Society - ED,University of Bologna, Dept. of Electronics",1996,,,
"Conference",5077,"1996 International Conference on Computers Helping People with Special Needs",,,,"Computer Society - C,Austrian Federal Ministry for Science, Research and theArts,Austrian Computer Society,Johannes Kepler University Linz",1996,,,
"Conference",5078,"1996 8th International Conference on Scientific and Statistical Database Management (SSDBM)",,,,"Computer Society - C,Centre for Geoinformatics,International Association of Statistical Computing,National Defense Research Establishment,Statistics Sweden,Swedish National Board for Industrial and Technical    Development,Swedish Natural Science Res. Council,Swedish Research Council for Engineering Science,VLDB Endowment",1996,,,
"Conference",5079,"1996 International Conference on Intelligent Tutoring Systems",,,,"Computer Society - C,Association for Computing Machinery - ACM,Association francaise des science et technologies      de I'informatio,University of Montreal,UQAM",1996,,,
"Conference",5082,"1996 IEEE VLSI Test Symposium (VTS)",,,,"Computer Society - C,Philadelphia Section",1996,,,
"Conference",5083,"1996 1st Australian Data Fusion Symposium",,,,"South Australia Section,CSSIP,Defense Science & Technology Organisation",1996,,,
"Conference",5084,"1996 IEEE 5th International Conference on Universal Personal Communications (ICUPC)",,,,"Communications Society - COM,Boston Section",1996,,,
"Conference",5085,"1996 3rd Workshop on Smart Antennas in Wireless Mobile Communications",,,,"Signal Processing Society - SP",1996,,,
"Conference",5087,"1996 1st Conference of the Israel Materials Union - (AGIL '96)",,,,"Electron Devices Society - ED,Israel Association of Chemical Engineers,Israel Association of Mechanical Engineers,Israel Materials Union",1996,,,
"Conference",5090,"1996 IEEE/ACM International Conference on Computer-Aided Design (ICCAD)",,,,"Computer Society - C,Circuits and Systems Society - CAS,Electron Devices Society - ED,Association for Computing Machinery - ACM",1996,,,
"Conference",5094,"1996 29th Annual Simulation Symposium",,,,"Computer Society - C,The Society for Computer Simulation (Simulation Councils, Inc.)",1996,,,
"Conference",5096,"1996 Genetic Programming Conference",,,,"Computational Intelligence Society - CIS,Genetic Programming Conferences Inc.",1996,,,
"Conference",5097,"1996 IEEE/SSCTC Workshop",,,,"Solid-State Circuits Society - SSC",1996,,,
"Conference",5098,"1996 IEEE International Test Synthesis Workshop - ITSW",,,,"Computer Society - C",1996,,,
"Conference",5102,"1996 International Symposium on Parallel Architecture, Algorithms and Networks (I-SPAN)",,,,"Computer Society - C,Chinese Computer Federation,Chinese National Hi-Tech Programme,Chinese National Research Center for Intelligent       Computing Syste,Information Processing Society of Japan - IPSJ",1996,,,
"Conference",5103,"1996 3rd International High Temperature Electronics Conference (HITEN)",,,,"Components, Packaging and Manufacturing Technology Society - CPMT,Electron Devices Society - ED,Sandia National Laboratories - SNL,Wright Laboratory",1996,,,
"Conference",5104,"1996 Advanced Technology Workshop on Automotive Electronics",,,,"Components, Packaging and Manufacturing Technology Society - CPMT,International Society for Hybrid Microelectronics",1996,,,
"Conference",5105,"1996 IEEE Conference on Emerging Technologies & Factory Automation (ETFA'96)",,,,"Industrial Electronics Society - IE",1996,,,
"Conference",5106,"1996 IEEE 11th Annual Workshop on Computer Communications (CCW)",,,,"Communications Society - COM",1996,,,
"Conference",5107,"MOBICOM '96 - 1996 2nd International Conference on Mobile Computing",,,,"Communications Society - COM,Association for Computing Machinery - ACM,National Aeronautics and Space Administration - NASA",1996,,,
"Conference",5108,"1996 Multiaccess Mobility & Teletraffic for Personal Communications  (MMT'96)",,,,"Communications Society - COM,Ecole Nationale Superieure des Telecommunications - ENST,George Mason University",1996,,,
"Conference",5109,"1996 IEEE 37th Annual Conference on Foundations of Computer Science - FOCS",,,,"Computer Society - C",1996,,,
"Conference",5110,"1996 SEMI/IEEE Test Asian Workshop",,,,"Computer Society - C,Semiconductor Equipment and Material International Trade Group - SEMI",1996,,,
"Conference",5111,"1996 IEEE 27th Semiconductor Interface Specialists Conference (SISC)",,,,"Electron Devices Society - ED",1996,,,
"Conference",5112,"1996 IEEE/SEMI Advanced Semiconductor Manufacturing Conference and Workshop (ASMC)",,,,"Components, Packaging and Manufacturing Technology Society - CPMT,Electron Devices Society - ED,Semiconductor Equipment and Material International Trade Group - SEMI",1996,,,
"Conference",5114,"1996 18th International Conference Information Technology Interfaces (ITI)",,,,"Croatia Section,Croatian Society for Biometrics,International Association for Mathematics and Computers Simulation - I",1996,,,
"Conference",5115,"1996 Workshop on Parallel Distributed Simulation (PADS)",,,,"Computer Society - C,Association for Computing Machinery - ACM,The Society for Computer Simulation (Simulation Councils, Inc.)",1996,,,
"Conference",5116,"1996 International Symposium on Multi-Technology Information Processing (ISMIP '96)",,,,"Circuits and Systems Society - CAS,Computational Intelligence Society - CIS,Signal Processing Society - SP,Ministry of Education Republic of China (Taiwan) - MOE,National Science Council - NSC,National Tsing Hua University,Taiwan Section",1996,,,
"Conference",5117,"1996 International Conference on Satellite Communications",,,,"Communications Society - COM,International Centre for Scientific and Technical      Information,Russian Popov Society",1996,,,
"Conference",5118,"1996 IEEE International Electron Devices Meeting (IEDM)",,,,"Electron Devices Society - ED",1996,,,
"Conference",5119,"1996 Trans Black Sea Region Symposium on Applied Electromagnetism",,,,"Electron Devices Society - ED,The Institute of Communications and Computer Systems - ICCS,Min. of Research and Technology",1996,,,
"Conference",5121,"1996 IEEE 23rd International Symposium on Compound Semiconductors (ISCS)",,,,"Electron Devices Society - ED,Lasers and Electro-Optics Society - LEO,Russian Academy of Science",1996,,,
"Conference",5123,"1996 IEEE Design for Testability/Built-In Self-Test Workshop",,,,"Computer Society - C",1996,,,
"Conference",5124,"1996 Real-Time Systems Education Workshop - RTEW '96",,,,"Computer Society - C,Embry Riddle Aeronautical University",1996,,,
"Conference",5125,"1996 IEEE Computer and System Packaging Workshop",,,,"Computer Society - C",1996,,,
"Conference",5126,"1996 16th IEEE International Conference on Distributed Computing Systems - ICDCS' 96",,,,"Computer Society - C,Sino Software Research Centre",1996,,,
"Conference",5127,"1996 IEEE Workshop on Services for Distributed and Networked Environments",,,,"Computer Society - C",1996,,,
"Conference",5128,"1996 IEEE 9th Computer Security Foundations Workshop (CSFW)",,,,"Computer Society - C",1996,,,
"Conference",5129,"1996 ADMI Symposium on Computing at Minority Institutions",,,,"Computer Society - C,Association of Dept. of Computer & Information Sciences& Engineering a",1996,,,
"Conference",5130,"1996 IEEE Southwest Test Workshop (SWTW 1996)",,,,"Computer Society - C",1996,,,
"Conference",5131,"1996 9th International Microprocess Conference",,,,"Electron Devices Society - ED,Japan Society of Applied Physics - JSAP",1996,,,
"Conference",5132,"1996 Reengineering Forum",,,,"Computer Society - C,Association for Computing Machinery - ACM,National Software Council,Reengineering Forum",1996,,,
"Conference",5135,"1996 International Seminar on Information SuperHighways - Infobahn '96",,,,"Kerala Section",1996,,,
"Conference",5136,"1996 National Software Council Forum",,,,"Computer Society - C,National Software Council,Reengineering Forum,Washington University",1996,,,
"Conference",5137,"1996 IEEE/LEOS Semiconductor Laser Workshop",,,,"Lasers and Electro-Optics Society - LEO",1996,,,
"Conference",5138,"1996 Project World Conference & Exposition - Summer",,,,"Engineering Management Society - EM,Center for Management Research",1996,,,
"Conference",5139,"1996 11th Annual IEEE Symposium on Logic in Computer Science (LICS 1996)",,,,"Computer Society - C",1996,,,
"Conference",5140,"1996 International Conference on Science and Technology of Synthetic Metals",,,,"Electron Devices Society - ED,International Conference on Science and Technology of  Synthetic Metal",1996,,,
"Conference",5141,"1996 International Symposium/ Workshop on Advanced Technologies Neuro-Fuzzy Systems",,,,"Electron Devices Society - ED,Switzerland Section,Switzerland Section CAS/ED Joint Chapter",1996,,,
"Conference",5142,"1996 National Radio Science Conference (NRSC)",,,,"Electron Devices Society - ED,Egyptian Academy of Science & Technology,Ministry of International Cooperation",1996,,,
"Conference",5143,"1996 IEEE 7th Digital Signal Processing Workshop",,,,"Signal Processing Society - SP,Norwegian Signal Processing Society",1996,,,
"Conference",5144,"1996 9th International Symposium on System Synthesis (ISSS -1996)",,,,"Computer Society - C,Association for Computing Machinery - ACM",1996,,,
"Conference",5145,"1996 GaAs Reliability Workshop",,,,"Electron Devices Society - ED,Electronic Industries Association",1996,,,
"Conference",5146,"Supercomputing 1996 - SC",,,,"Computer Society - C,Association for Computing Machinery - ACM",1996,,,
"Conference",5147,"1996 IEEE International Conference on Computer Design ICCD 1996",,,,"Computer Society - C,Circuits and Systems Society - CAS,Electron Devices Society - ED",1996,,,
"Conference",5148,"Frontiers '96:  1996 6th Symposium on the Frontiers of Massively Parallel Computation",,,,"Computer Society - C",1996,,,
"Conference",5149,"1996 IEEE Intelligent Vehicles Symposium (IV)",,,,"Industrial Electronics Society - IE",1996,,,
"Conference",5150,"1996 IEEE Conference on Electrical Insulation and Dielectric Phenomena - (CEIDP '96)",,,,"Dielectrics and Electrical Insulation Society - DEI",1996,,,
"Conference",5151,"1996 IEEE International Workshop on IDDQ Testing",,,,"Computer Society - C",1996,,,
"Conference",5152,"1996 IEEE 1st Workshop on Computational Science and Engineering",,,,"Computer Society - C",1996,,,
"Conference",5153,"1996 Conference on Optoelectronic and Microelectronic Materials & Devices (COMMAD)",,,,"Electron Devices Society - ED,Lasers and Electro-Optics Society - LEO,Australian Capital Territory Section,Australian Capital Territory Section ED/LEO Joint Chapter,Australian Materials Research Society,Australian Institute of Physics,Conference on Optoelectronic and Microelectronic       Materials and D",1996,,,
"Conference",5154,"1996 IEEE Hot Chips VIII Symposium (HCS)",,,,"Computer Society - C",1996,,,
"Conference",5155,"1996 IEEE International Conf. on Application-specific Systems, Architectures and Processors (ASAP)",,,,"Computer Society - C",1996,,,
"Conference",5156,"1996 7th International Symposium on Micro Machine & Human Science",,,,"Industrial Electronics Society - IE,Robotics and Automation Society - RA,Chubu Industrial Advancement Center,City of Nagoya,Nagoya University",1996,,,
"Conference",5157,"1996 IEEE International Workshop on Variable Structure System - (VSS '96)",,,,"Industrial Electronics Society - IE,University of Tokyo - Institute of Industrial Science",1996,,,
"Conference",5158,"1996 Workshop on Smart Card Technologies and Applications",,,,"Components, Packaging and Manufacturing Technology Society - CPMT,Germany Section CPMT Chapter,Fraunhofer Einrichtung IZM",1996,,,
"Conference",5159,"1996 29th International Symposium on Microarchitecture (MICRO)",,,,"Computer Society - C,Association for Computing Machinery - ACM",1996,,,
"Conference",5160,"1996 IEEE Workshop on Applications of Computer Vision",,,,"Computer Society - C",1996,,,
"Conference",5168,"1996 Winter Simulation Conference - (WSC '96)",,,,"Computer Society - C,Systems, Man, and Cybernetics Society - SMC,Association for Computing Machinery - ACM,American Statistical Association,Institute of Industrial Engineers - IIE,INFORMS/CS,National Institute of Standards and Technology - NIST,The Society for Computer Simulation (Simulation Councils, Inc.)",1996,,,
